Title1,Title2,Authors1,Authors2,Keywords1,Keywords2,Label
analyst information discovery and interpretation roles: a topic modeling approach,mapping the anti-vaccination movement on facebook,ah huang; r lehavy; ay zang,n smith; t graham,"analysts, discovery, interpretation, topic modeling, latent Dirichlet allocation",Anti-vaccination; social network analysis; topic modelling; social network sites; social media,0
analyst information discovery and interpretation roles: a topic modeling approach,stm: an r package for structural topic models,ah huang; r lehavy; ay zang,me roberts; bm stewart; d tingley,"analysts, discovery, interpretation, topic modeling, latent Dirichlet allocation","Structural Topic Model, Topic Modeling, Text Classifications",0
analyst information discovery and interpretation roles: a topic modeling approach,automated phrase mining from massive text corpora,ah huang; r lehavy; ay zang,j shang; j liu; m jiang; x ren,"analysts, discovery, interpretation, topic modeling, latent Dirichlet allocation","Automatic phrase mining, phrase mining, distant training, part-of-speech tag, multiple languages",0
analyst information discovery and interpretation roles: a topic modeling approach,text similarity in vector space models: a comparative study,ah huang; r lehavy; ay zang,o shahmirzadi; a lugowski,"analysts, discovery, interpretation, topic modeling, latent Dirichlet allocation","text similarity, vector space model, text embedding, patent, big data",0
analyst information discovery and interpretation roles: a topic modeling approach,heterogeneous graph attention networks for semi-supervised short text classification,ah huang; r lehavy; ay zang,h linmei; t yang; c shi; h ji; x li,"analysts, discovery, interpretation, topic modeling, latent Dirichlet allocation","Heterogeneous Graph Attention Networks, Semi-supervised Short Text Classification",0
analyst information discovery and interpretation roles: a topic modeling approach,text mining in organizational research,ah huang; r lehavy; ay zang,vb kobayashi; st mol; ha berkers,"analysts, discovery, interpretation, topic modeling, latent Dirichlet allocation","text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis",0
analyst information discovery and interpretation roles: a topic modeling approach,"sharp nearby, fuzzy far away: how neural language models use context",ah huang; r lehavy; ay zang,u khandelwal; h he; p qi; d jurafsky,"analysts, discovery, interpretation, topic modeling, latent Dirichlet allocation","Fuzzy, Topic Modelling, Neutral Language Model",0
analyst information discovery and interpretation roles: a topic modeling approach,top concerns of tweeters during the covid-19 pandemic: infoveillance study,ah huang; r lehavy; ay zang,a abd-alrazaq; d alhuwail; m househ; m hamdi,"analysts, discovery, interpretation, topic modeling, latent Dirichlet allocation","coronavirus, COVID-19; SARS-CoV-2 (144); 2019-nCov (8); social media (329); public health (216); Twitter (67); infoveillance (78); infodemiology (134); health informatics (20); disease surveillance (7) ",0
analyst information discovery and interpretation roles: a topic modeling approach,facebook language predicts depression in medical records,ah huang; r lehavy; ay zang,jc eichstaedt; rj smith,"analysts, discovery, interpretation, topic modeling, latent Dirichlet allocation","big data, depression, social media, Facebook, screening",0
analyst information discovery and interpretation roles: a topic modeling approach,policy diffusion: the issue‐definition stage,ah huang; r lehavy; ay zang,f gilardi; cr shipan; b wüest,"analysts, discovery, interpretation, topic modeling, latent Dirichlet allocation","Policy Diffusion, Topic Modeling, Definion Stage",0
applications of deep learning in stock market prediction: recent progress,"deep learning: a comprehensive overview on techniques, taxonomy, applications and research directions",w jiang,ih sarker,Stock market prediction Deep learning Machine learning Feedforward neural network Convolutional neural network Recurrent neural network ,"Deep learning, Artifcial neural network, Artifcial intelligence, Discriminative learning, Generative learning, Hybrid learning, Intelligent systems",1
applications of deep learning in stock market prediction: recent progress,aspect-aware latent factor model: rating prediction with ratings and reviews,w jiang,z cheng; y ding; l zhu; m kankanhalli,Stock market prediction Deep learning Machine learning Feedforward neural network Convolutional neural network Recurrent neural network ,"Aspect-aware, Matrix Factorization, Recommendation, Review-aware, Topic Model",1
applications of deep learning in stock market prediction: recent progress,stock movement prediction from tweets and historical prices,w jiang,y xu; sb cohen,Stock market prediction Deep learning Machine learning Feedforward neural network Convolutional neural network Recurrent neural network ,"Twitter, Stock Price, Topic Modelling",1
applications of deep learning in stock market prediction: recent progress,"latent dirichlet allocation (lda) and topic modeling: models, applications, a survey",w jiang,h jelodar; y wang; c yuan; x feng; x jiang,Stock market prediction Deep learning Machine learning Feedforward neural network Convolutional neural network Recurrent neural network ,"Topic modeling, Latent Dirichlet allocation, Tag recommendation, Semantic web, Gibbs sampling",0
